date,open,high,low,close,wave
2017/3/8,3240.532,3245.304,3230.608,3240.665,0.000536947
2017/3/9,3233.701,3233.875,3205.279,3216.746,0.007380893
2017/3/10,3213.729,3222.319,3208.447,3212.76,0.00123914
2017/3/13,3209.449,3237.121,3193.157,3237.024,-0.007552385
2017/3/14,3235.252,3246.329,3231.521,3239.328,-0.000711765
2017/3/15,3235.403,3243.713,3227.738,3241.76,-0.000750773
2017/3/16,3247.163,3269.77,3247.163,3268.935,-0.008382792
2017/3/17,3271.867,3274.19,3232.281,3237.447,0.009632495
2017/3/20,3241.11,3251.127,3228.118,3250.808,-0.004127017
2017/3/21,3250.247,3262.221,3246.696,3261.611,-0.003323174
2017/3/22,3246.223,3255.778,3229.128,3245.22,0.005025431
